"x"
"595"	10070
"596"	5195
"597"	8771
"598"	6838
"599"	9260
"600"	3364
"601"	4078
"602"	7157
"603"	10239
"604"	8787
"605"	3337
"606"	8403
"607"	5792
"608"	4594
"609"	1974
"610"	324
"611"	2138
"612"	2344
"613"	9842
"614"	5929
"615"	5979
"616"	5100
"617"	6994
"618"	6655
"619"	9423
"620"	4324
"621"	6532
"622"	4441
"623"	4457
"624"	976
"625"	2732
"626"	4360
"627"	4228
"628"	7501
"629"	5033
"630"	7189
"631"	2204
"632"	7709
"633"	6680
"634"	3886
"635"	7505
"636"	9502
"637"	7375
"638"	4417
"639"	4451
"640"	760
"641"	5441
"642"	7206
"643"	452
"644"	1447
"645"	9824
"646"	7725
"647"	1990
"648"	10118
"649"	7693
"650"	2559
"651"	6813
"652"	8506
"653"	5465
"654"	5772
"655"	2403
"656"	3399
"657"	7820
"658"	6686
"659"	10217
"660"	1746
"661"	7118
"662"	768
"663"	129
"664"	1028
"665"	8609
"666"	2988
"667"	9322
"668"	4587
"669"	1234
"670"	5022
"671"	7983
"672"	8549
"673"	8706
"674"	6557
"675"	6696
"676"	1803
"677"	4851
"678"	7451
"679"	9341
"680"	771
"681"	1585
"682"	870
"683"	6091
"684"	3434
"685"	4129
"686"	4567
"687"	9773
"688"	6848
"689"	8788
"690"	4127
"691"	7524
"692"	4527
"693"	7401
"694"	7074
"695"	1382
"696"	7142
"697"	2213
"698"	9543
"699"	8003
"700"	7699
"701"	6064
"702"	5973
"703"	3911
"704"	4016
"705"	1235
"706"	4264
"707"	9977
"708"	9522
"709"	2363
"710"	429
"711"	5443
"712"	4897
"713"	7623
"714"	8053
"715"	1042
"716"	9188
"717"	8231
"718"	2264
"719"	9798
"720"	1546
"721"	3296
"722"	9917
"723"	9906
"724"	5999
"725"	7061
"726"	5921
"727"	4812
"728"	9745
"729"	1318
"730"	8591
"731"	9296
"732"	6960
"733"	1089
"734"	8586
"735"	5444
"736"	9209
"737"	9240
"738"	2383
"739"	5425
"740"	2509
"741"	5386
"742"	3013
"743"	6826
"744"	3377
"745"	1036
"746"	6424
"747"	5481
"748"	84
"749"	8117
"750"	1884
"751"	3471
"752"	5365
"753"	5464
"754"	4762
"755"	772
"756"	7304
"757"	8409
"758"	1099
"759"	3089
"760"	9920
"761"	9392
"762"	2813
"763"	4757
"764"	8650
"765"	7957
"766"	3646
"767"	2526
"768"	5265
"769"	2436
"770"	4829
"771"	951
"772"	5326
"773"	9200
"774"	4645
"775"	2837
"776"	3443
"777"	7617
"778"	6493
"779"	6366
"780"	8524
"781"	5693
"782"	2599
"783"	7221
"784"	1356
"785"	9694
"786"	5127
"787"	1398
"788"	7848
"789"	7345
"790"	9749
"791"	2740
"792"	1696
"793"	1817
"794"	1027
"795"	690
"796"	2847
"797"	6726
"798"	4295
"799"	9175
"800"	6884
"801"	9126
"802"	3155
"803"	9217
"804"	4989
"805"	3079
"806"	10112
"807"	6706
"808"	5869
"809"	10216
"810"	8115
"811"	8473
"812"	4322
"813"	4254
"814"	10243
"815"	802
"816"	4191
"817"	5344
"818"	8423
"819"	5804
"820"	2414
"821"	5016
"822"	4116
"823"	5511
"824"	6977
"825"	7522
"826"	4469
"827"	9316
"828"	3688
"829"	8979
"830"	4765
"831"	6968
"832"	5345
"833"	1704
"834"	2543
"835"	248
"836"	6049
"837"	7634
"838"	7945
"839"	1754
"840"	6308
"841"	9076
"842"	6052
"843"	2118
"844"	9780
"845"	10221
"846"	7670
"847"	2766
"848"	834
"849"	7683
"850"	1442
"851"	3863
"852"	6652
"853"	3476
"854"	1878
"855"	4875
"856"	6736
"857"	9742
"858"	1449
"859"	5105
"860"	2537
"861"	10035
"862"	45
"863"	7344
"864"	1169
"865"	1852
"866"	8837
"867"	7969
"868"	9589
"869"	4805
"870"	5228
"871"	1709
"872"	4928
"873"	6628
"874"	2432
"875"	5678
"876"	7470
"877"	1489
"878"	3120
"879"	6099
"880"	3701
"881"	6014
"882"	8934
"883"	6622
"884"	3778
"885"	7307
"886"	7424
"887"	2876
"888"	6154
"889"	8324
"890"	2371
"891"	7950
"892"	983
"893"	5559
"894"	9268
"895"	10299
"896"	6213
"897"	8985
"898"	4751
"899"	1855
"900"	8493
"901"	8089
"902"	7808
"903"	6484
"904"	7862
"905"	8061
"906"	2291
"907"	9042
"908"	2771
"909"	969
"910"	8419
"911"	3219
"912"	2281
"913"	3990
"914"	1457
"915"	7334
"916"	8817
"917"	1101
"918"	7175
"919"	3299
"920"	2053
"921"	9412
"922"	5406
"923"	9747
"924"	5764
"925"	7018
"926"	6797
"927"	1417
"928"	2476
"929"	3043
"930"	224
"931"	10059
"932"	364
"933"	2450
"934"	8659
"935"	10283
"936"	3664
"937"	4375
"938"	6631
"939"	1732
"940"	8200
"941"	6147
"942"	2695
"943"	10095
"944"	9432
"945"	5924
"946"	3359
"947"	6460
"948"	7736
"949"	7875
"950"	6236
"951"	3763
"952"	1374
"953"	191
"954"	9095
"955"	5582
"956"	2438
"957"	8790
"958"	2430
"959"	7054
"960"	4384
"961"	4419
"962"	1255
"963"	10258
"964"	1005
"965"	2055
"966"	6990
"967"	1293
"968"	8547
"969"	1443
"970"	2221
"971"	441
"972"	631
"973"	10081
"974"	873
"975"	8120
"976"	9347
"977"	6517
"978"	3814
"979"	6217
"980"	3775
"981"	9566
"982"	4869
"983"	1401
"984"	630
"985"	53
"986"	5697
"987"	3589
"988"	133
"989"	363
"990"	2136
"991"	694
"992"	9600
"993"	5553
"994"	9837
"995"	8715
"996"	4276
"997"	8375
"998"	9472
"999"	211
"1000"	1070
"1001"	5198
"1002"	4970
"1003"	5784
"1004"	1612
"1005"	6684
"1006"	1772
"1007"	5491
"1008"	7487
"1009"	6654
"1010"	6363
"1011"	5561
"1012"	858
"1013"	9221
"1014"	3062
"1015"	8819
"1016"	2316
"1017"	7954
"1018"	9696
"1019"	8929
"1020"	10294
"1021"	2774
"1022"	4977
"1023"	1786
"1024"	964
"1025"	6015
"1026"	7004
"1027"	5495
"1028"	10097
"1029"	7006
"1030"	10250
"1031"	8583
"1032"	9913
"1033"	629
"1034"	1119
"1035"	3765
"1036"	8590
"1037"	4573
"1038"	2899
"1039"	4820
"1040"	6961
"1041"	3901
"1042"	4592
"1043"	6207
"1044"	2513
"1045"	1789
"1046"	8839
"1047"	9222
"1048"	7538
"1049"	9876
"1050"	7128
"1051"	5597
"1052"	5236
"1053"	9774
"1054"	6673
"1055"	6400
"1056"	9544
"1057"	1708
"1058"	776
"1059"	4203
"1060"	6205
"1061"	2697
"1062"	1422
"1063"	9065
"1064"	287
"1065"	541
"1066"	4231
"1067"	4732
"1068"	271
"1069"	1002
"1070"	6338
"1071"	6210
"1072"	6662
"1073"	2227
"1074"	4884
"1075"	4072
"1076"	7594
"1077"	4190
"1078"	2853
"1079"	2083
"1080"	6151
"1081"	1202
"1082"	8783
"1083"	602
"1084"	7801
"1085"	6069
"1086"	5809
"1087"	489
"1088"	8135
"1089"	1334
"1090"	7223
"1091"	6633
"1092"	5738
"1093"	9050
"1094"	1141
"1095"	6800
"1096"	5522
"1097"	6914
"1098"	8563
"1099"	6187
"1100"	5102
"1101"	5726
"1102"	8978
"1103"	2029
"1104"	3950
"1105"	4339
"1106"	8952
"1107"	2633
"1108"	4158
"1109"	1400
"1110"	5791
"1111"	46
"1112"	3240
"1113"	5534
"1114"	3772
"1115"	2712
"1116"	8317
"1117"	4896
"1118"	3428
"1119"	9526
"1120"	706
"1121"	232
"1122"	2216
"1123"	4795
"1124"	3934
"1125"	1339
"1126"	4508
"1127"	6078
"1128"	3695
"1129"	4941
"1130"	10233
"1131"	7419
"1132"	5723
"1133"	7461
"1134"	9583
"1135"	1858
"1136"	6570
"1137"	3919
"1138"	817
"1139"	7392
"1140"	7119
"1141"	9420
"1142"	7635
"1143"	9684
"1144"	9604
"1145"	644
"1146"	8632
"1147"	9861
"1148"	7448
"1149"	5589
"1150"	2302
"1151"	9482
"1152"	5537
"1153"	9057
"1154"	4914
"1155"	8971
"1156"	1780
"1157"	3310
"1158"	8122
"1159"	8891
"1160"	1872
"1161"	6331
"1162"	2127
"1163"	4685
"1164"	2727
"1165"	2794
"1166"	2495
"1167"	5402
"1168"	3422
"1169"	577
"1170"	5041
"1171"	1379
"1172"	3947
"1173"	10155
"1174"	8483
"1175"	2725
"1176"	710
"1177"	5179
"1178"	7664
"1179"	5460
"1180"	5312
"1181"	3907
"1182"	3892
"1183"	848
"1184"	6804
"1185"	4291
"1186"	1195
"1187"	8315
"1188"	4422
"1189"	6284
"1190"	929
"1191"	8673
"1192"	3747
"1193"	1323
"1194"	8485
"1195"	5375
"1196"	3018
"1197"	6130
"1198"	3494
"1199"	8449
"1200"	8189
"1201"	3143
"1202"	7199
"1203"	1835
"1204"	8387
"1205"	797
"1206"	7821
"1207"	2114
"1208"	3479
"1209"	6243
"1210"	3148
"1211"	614
"1212"	4871
"1213"	4838
"1214"	7754
"1215"	4867
"1216"	8627
"1217"	1229
"1218"	5488
"1219"	1220
"1220"	8527
"1221"	7593
"1222"	6343
"1223"	3189
"1224"	6218
"1225"	7614
"1226"	2866
"1227"	9215
"1228"	196
"1229"	8630
"1230"	2387
"1231"	1150
"1232"	4227
"1233"	6742
"1234"	8137
"1235"	692
"1236"	8213
"1237"	4602
"1238"	3898
"1239"	4634
"1240"	9563
"1241"	4488
"1242"	3030
"1243"	8307
"1244"	2261
"1245"	7295
"1246"	6767
"1247"	4241
"1248"	9165
"1249"	2632
"1250"	5018
"1251"	8094
"1252"	3805
"1253"	9614
"1254"	1372
"1255"	4940
"1256"	8588
"1257"	421
"1258"	2235
"1259"	7653
"1260"	5856
"1261"	4596
"1262"	10255
"1263"	3392
"1264"	6846
"1265"	9159
"1266"	8177
"1267"	6145
"1268"	2380
"1269"	6228
"1270"	7889
"1271"	645
"1272"	7577
"1273"	4961
"1274"	8194
"1275"	9263
"1276"	5700
"1277"	8362
"1278"	1613
"1279"	9495
"1280"	4208
"1281"	4296
"1282"	5009
"1283"	9333
"1284"	639
"1285"	10046
"1286"	9530
"1287"	4015
"1288"	381
"1289"	3353
"1290"	7072
"1291"	4471
"1292"	2173
"1293"	2624
"1294"	6410
"1295"	6359
"1296"	1154
"1297"	6274
"1298"	1586
"1299"	4069
"1300"	7050
"1301"	1712
"1302"	7384
"1303"	2666
"1304"	2519
"1305"	8940
"1306"	2451
"1307"	1464
"1308"	8995
"1309"	687
"1310"	6373
"1311"	2309
"1312"	6551
"1313"	6496
"1314"	7489
"1315"	1292
"1316"	5110
"1317"	3514
"1318"	8360
"1319"	7676
"1320"	9879
"1321"	5139
"1322"	8113
"1323"	7491
"1324"	6727
"1325"	9307
"1326"	6821
"1327"	10012
"1328"	10065
"1329"	9588
"1330"	8538
"1331"	8064
"1332"	4551
"1333"	300
"1334"	5517
"1335"	1912
"1336"	7738
"1337"	2304
"1338"	9596
"1339"	5694
"1340"	6567
"1341"	2642
"1342"	7173
"1343"	8902
"1344"	2838
"1345"	10146
"1346"	3774
"1347"	471
"1348"	4163
"1349"	2709
"1350"	10072
"1351"	12
"1352"	3249
"1353"	7796
"1354"	6429
"1355"	9760
"1356"	2577
"1357"	8329
"1358"	8205
"1359"	3714
"1360"	575
"1361"	6764
"1362"	6378
"1363"	6330
"1364"	9104
"1365"	4199
"1366"	6405
"1367"	9299
"1368"	1719
"1369"	1466
"1370"	1135
"1371"	2898
"1372"	938
"1373"	2999
"1374"	2772
"1375"	9478
"1376"	86
"1377"	7137
"1378"	1715
"1379"	717
"1380"	2255
"1381"	4430
"1382"	5379
"1383"	6761
"1384"	4739
"1385"	2122
"1386"	1914
"1387"	5742
"1388"	551
"1389"	6785
"1390"	6980
"1391"	6482
"1392"	9116
"1393"	697
"1394"	5702
"1395"	1078
"1396"	9464
"1397"	5422
"1398"	5400
"1399"	10273
"1400"	2729
"1401"	3538
"1402"	8848
"1403"	4364
"1404"	5545
"1405"	7367
"1406"	7792
"1407"	6958
"1408"	2440
"1409"	4971
"1410"	4655
"1411"	2971
"1412"	4179
"1413"	4412
"1414"	9586
"1415"	531
"1416"	8675
"1417"	4744
"1418"	4985
"1419"	4761
"1420"	7602
"1421"	1133
"1422"	6827
"1423"	8284
"1424"	7037
"1425"	5982
"1426"	2366
"1427"	6467
"1428"	423
"1429"	8215
"1430"	7845
"1431"	1564
"1432"	5763
"1433"	6118
"1434"	3090
"1435"	7369
"1436"	7260
"1437"	699
"1438"	9426
"1439"	3937
"1440"	7329
"1441"	10165
"1442"	8482
"1443"	2273
"1444"	4260
"1445"	7974
"1446"	7172
"1447"	61
"1448"	1152
"1449"	1112
"1450"	4313
"1451"	7878
"1452"	4082
"1453"	5529
"1454"	3351
"1455"	9928
"1456"	1370
"1457"	3465
"1458"	966
"1459"	5351
"1460"	123
"1461"	6422
"1462"	3859
"1463"	301
"1464"	6713
"1465"	838
"1466"	8844
"1467"	1798
"1468"	2563
"1469"	8662
"1470"	4919
"1471"	9120
"1472"	7541
"1473"	7298
"1474"	3034
"1475"	1601
"1476"	7817
"1477"	2634
"1478"	1581
"1479"	4624
"1480"	4770
"1481"	7715
"1482"	7254
"1483"	2117
"1484"	3010
"1485"	4569
"1486"	8758
"1487"	6356
"1488"	3218
"1489"	6894
"1490"	542
"1491"	281
"1492"	4633
"1493"	1485
"1494"	5852
"1495"	1762
"1496"	6743
"1497"	5490
"1498"	10088
"1499"	5874
"1500"	1327
