"x"
"211"	3624
"212"	3745
"213"	2032
"214"	10009
"215"	390
"216"	5387
"217"	10121
"218"	7932
"219"	5114
"220"	5220
"221"	8689
"222"	2965
"223"	882
"224"	4195
"225"	3465
"226"	3878
"227"	3173
"228"	5888
"229"	1791
"230"	4218
"231"	7198
"232"	10088
"233"	8198
"234"	1547
"235"	2316
"236"	3307
"237"	7209
"238"	9704
"239"	2630
"240"	7344
"241"	7962
"242"	4517
"243"	6561
"244"	4874
"245"	8992
"246"	1856
"247"	2190
"248"	1247
"249"	1019
"250"	5458
"251"	2194
"252"	3347
"253"	2537
"254"	3697
"255"	362
"256"	2927
"257"	1105
"258"	3916
"259"	8816
"260"	9167
"261"	8315
"262"	5133
"263"	426
"264"	6884
"265"	10073
"266"	9985
"267"	325
"268"	191
"269"	17
"270"	4811
"271"	8716
"272"	6934
"273"	1685
"274"	3686
"275"	7729
"276"	5635
"277"	5261
"278"	1645
"279"	9640
"280"	4890
"281"	9671
"282"	9728
"283"	167
"284"	3437
"285"	7902
"286"	4371
"287"	1781
"288"	6522
"289"	3782
"290"	3658
"291"	4078
"292"	2446
"293"	4643
"294"	5755
"295"	2445
"296"	2141
"297"	3698
"298"	9021
"299"	9388
"300"	3314
"301"	2687
"302"	8567
"303"	1924
"304"	5768
"305"	9106
"306"	5752
"307"	6804
"308"	5356
"309"	1367
"310"	241
"311"	5056
"312"	7622
"313"	7440
"314"	5668
"315"	7012
"316"	1034
"317"	6617
"318"	9849
"319"	8631
"320"	5094
"321"	8902
"322"	9241
"323"	9779
"324"	2121
"325"	9492
"326"	1512
"327"	8266
"328"	1429
"329"	1060
"330"	3375
"331"	7494
"332"	6931
"333"	735
"334"	4964
"335"	7851
"336"	9489
"337"	9811
"338"	8142
"339"	9467
"340"	2086
"341"	3310
"342"	1135
"343"	2470
"344"	7560
"345"	2690
"346"	7794
"347"	7195
"348"	1236
"349"	399
"350"	6423
"351"	4584
"352"	10253
"353"	8217
"354"	1388
"355"	3781
"356"	23
"357"	4933
"358"	9881
"359"	710
"360"	2865
"361"	5268
"362"	4711
"363"	1693
"364"	4148
"365"	5089
"366"	2968
"367"	8913
"368"	8524
"369"	971
"370"	7335
"371"	5857
"372"	5256
"373"	5147
"374"	9258
"375"	4535
"376"	4650
"377"	6405
"378"	10189
"379"	4330
"380"	7578
"381"	1918
"382"	6239
"383"	2557
"384"	7459
"385"	4861
"386"	747
"387"	81
"388"	6281
"389"	2654
"390"	2030
"391"	6747
"392"	1911
"393"	1978
"394"	2165
"395"	6404
"396"	2111
"397"	328
"398"	5814
"399"	911
"400"	6618
"401"	8852
"402"	4828
"403"	3083
"404"	8161
"405"	9734
"406"	6085
"407"	7894
"408"	7306
"409"	4518
"410"	5972
"411"	561
"412"	9997
"413"	4633
"414"	5468
"415"	2382
"416"	3982
"417"	8633
"418"	743
"419"	6643
"420"	10171
"421"	7905
"422"	1189
"423"	4193
"424"	7795
"425"	8263
"426"	2343
"427"	9506
"428"	6067
"429"	3280
"430"	33
"431"	3874
"432"	1045
"433"	491
"434"	6142
"435"	7015
"436"	7592
"437"	3976
"438"	1896
"439"	5074
"440"	5283
"441"	9341
"442"	2822
"443"	5394
"444"	9088
"445"	7784
"446"	359
"447"	10193
"448"	3438
"449"	349
"450"	6368
"451"	10203
"452"	1792
"453"	2549
"454"	7683
"455"	4647
"456"	3897
"457"	9346
"458"	5294
"459"	5414
"460"	5771
"461"	6663
"462"	2214
"463"	8437
"464"	5782
"465"	8542
"466"	5776
"467"	7712
"468"	1167
"469"	5046
"470"	3704
"471"	3401
"472"	9626
"473"	2427
"474"	3283
"475"	3754
"476"	2918
"477"	10166
"478"	6380
"479"	5169
"480"	975
"481"	511
"482"	9057
"483"	3887
"484"	4739
"485"	2713
"486"	278
"487"	871
"488"	6497
"489"	553
"490"	9419
"491"	6106
"492"	6858
"493"	5802
"494"	6817
"495"	4143
"496"	2728
"497"	10220
"498"	7122
"499"	555
"500"	9430
"501"	1906
"502"	4808
"503"	799
"504"	5328
"505"	7142
"506"	134
"507"	9766
"508"	7055
"509"	7011
"510"	8956
"511"	9288
"512"	2615
"513"	7532
"514"	4699
"515"	9612
"516"	4380
"517"	6089
"518"	7996
"519"	5418
"520"	6125
"521"	8070
"522"	6478
"523"	10233
"524"	3578
"525"	8975
"526"	1085
"527"	4689
"528"	3725
"529"	2694
"530"	3378
"531"	9790
"532"	1481
"533"	8785
"534"	7908
"535"	3301
"536"	2323
"537"	6408
"538"	3011
"539"	6631
"540"	1767
"541"	6683
"542"	2191
"543"	5487
"544"	950
"545"	2122
"546"	6479
"547"	8518
"548"	9418
"549"	5654
"550"	10111
"551"	1539
"552"	9960
"553"	9334
"554"	1457
"555"	6446
"556"	3628
"557"	4628
"558"	6307
"559"	6610
"560"	10103
"561"	4013
"562"	972
"563"	5899
"564"	9584
"565"	4991
"566"	9531
"567"	8701
"568"	9650
"569"	9789
"570"	1728
"571"	580
"572"	8772
"573"	2891
"574"	1228
"575"	1646
"576"	8813
"577"	8017
"578"	3607
"579"	8938
"580"	3811
"581"	4613
"582"	1810
"583"	770
"584"	6834
"585"	3937
"586"	4657
"587"	2830
"588"	9112
"589"	6333
"590"	5286
"591"	3480
"592"	2036
"593"	48
"594"	6041
"595"	831
"596"	7128
"597"	54
"598"	5701
"599"	5688
"600"	6400
"601"	9207
"602"	10094
"603"	4707
"604"	3127
"605"	2625
"606"	10244
"607"	7396
"608"	6518
"609"	7225
"610"	9162
"611"	7020
"612"	5170
"613"	4191
"614"	5626
"615"	4655
"616"	6795
"617"	7877
"618"	8288
"619"	3980
"620"	3415
"621"	2909
"622"	7037
"623"	1172
"624"	4470
"625"	4325
"626"	2447
"627"	9168
"628"	6577
"629"	6710
"630"	2119
"631"	1540
"632"	9594
"633"	4258
"634"	2302
"635"	9532
"636"	9687
"637"	7849
"638"	6880
"639"	7352
"640"	4275
"641"	2095
"642"	6171
"643"	10223
"644"	7872
"645"	8099
"646"	1213
"647"	10070
"648"	8784
"649"	5154
"650"	682
"651"	5813
"652"	5494
"653"	3397
"654"	4368
"655"	1217
"656"	7141
"657"	1476
"658"	2683
"659"	986
"660"	5202
"661"	9809
"662"	6776
"663"	9111
"664"	1495
"665"	7525
"666"	9154
"667"	8235
"668"	3883
"669"	1260
"670"	4791
"671"	3383
"672"	9294
"673"	6017
"674"	3808
"675"	1524
"676"	9644
"677"	4733
"678"	7030
"679"	3741
"680"	946
"681"	1709
"682"	7558
"683"	2548
"684"	7768
"685"	817
"686"	1250
"687"	1209
"688"	819
"689"	6236
"690"	1538
"691"	4916
"692"	5558
"693"	2085
"694"	4498
"695"	1945
"696"	1286
"697"	2240
"698"	5277
"699"	1963
"700"	5515
"701"	7636
"702"	2232
"703"	4840
"704"	3286
"705"	1533
"706"	4810
"707"	3387
"708"	7924
"709"	7072
"710"	5401
"711"	429
"712"	7228
"713"	7274
"714"	3614
"715"	5491
"716"	4273
"717"	9114
"718"	4377
"719"	2135
"720"	3156
"721"	6413
"722"	1415
"723"	6982
"724"	9973
"725"	1258
"726"	5405
"727"	4804
"728"	824
"729"	633
"730"	4190
"731"	4116
"732"	7943
"733"	5735
"734"	1949
"735"	856
"736"	1865
"737"	3866
"738"	2721
"739"	8866
"740"	5761
"741"	9000
"742"	3072
"743"	1206
"744"	7933
"745"	3214
"746"	7343
"747"	3330
"748"	3324
"749"	2099
"750"	5810
"751"	10057
"752"	2892
"753"	4043
"754"	6412
"755"	9457
"756"	8440
"757"	8791
"758"	6793
"759"	616
"760"	7504
"761"	9993
"762"	2225
"763"	4118
"764"	3967
"765"	8215
"766"	2863
"767"	6947
"768"	5718
"769"	5658
"770"	9940
"771"	2840
"772"	394
"773"	1230
"774"	7821
"775"	8736
"776"	2228
"777"	6892
"778"	439
"779"	10062
"780"	887
"781"	2916
"782"	1545
"783"	3617
"784"	9526
"785"	39
"786"	4712
"787"	8747
"788"	3950
"789"	5911
"790"	10095
"791"	10164
"792"	9326
"793"	4661
"794"	7577
"795"	8205
"796"	1212
"797"	1171
"798"	9738
"799"	6059
"800"	2576
"801"	2811
"802"	1100
"803"	9216
"804"	1407
"805"	1120
"806"	3490
"807"	6360
"808"	2706
"809"	1392
"810"	902
"811"	8498
"812"	5452
"813"	4767
"814"	4858
"815"	7155
"816"	4807
"817"	5552
"818"	2514
"819"	8847
"820"	3508
"821"	9355
"822"	9121
"823"	8138
"824"	1647
"825"	5253
"826"	1688
"827"	7951
"828"	844
"829"	4586
"830"	9014
"831"	5801
"832"	7642
"833"	7250
"834"	2757
"835"	8884
"836"	5997
"837"	4860
"838"	3568
"839"	2718
"840"	9515
"841"	42
"842"	8693
"843"	8343
"844"	6972
"845"	8281
"846"	1423
"847"	8753
"848"	8171
"849"	9987
"850"	10178
"851"	1058
"852"	5442
"853"	6612
"854"	3176
"855"	9680
"856"	7443
"857"	838
"858"	1888
"859"	2358
"860"	4415
"861"	1011
"862"	4616
"863"	9755
"864"	6372
"865"	4100
"866"	1571
"867"	3223
"868"	10031
"869"	494
"870"	8845
"871"	7244
"872"	9758
"873"	6582
"874"	3532
"875"	6206
"876"	8250
"877"	4268
"878"	8041
"879"	6509
"880"	6913
"881"	5208
"882"	795
"883"	10277
"884"	7703
"885"	4622
"886"	5520
"887"	3525
"888"	281
"889"	593
"890"	949
"891"	6047
"892"	3707
"893"	9073
"894"	7432
"895"	353
"896"	6965
"897"	5022
"898"	7100
"899"	9797
"900"	5980
"901"	1642
"902"	4493
"903"	7778
"904"	8285
"905"	6740
"906"	976
"907"	6711
"908"	952
"909"	8025
"910"	1628
"911"	1548
"912"	4079
"913"	7339
"914"	6780
"915"	267
"916"	5657
"917"	6760
"918"	6775
"919"	7175
"920"	8102
"921"	8728
"922"	8574
"923"	7505
"924"	2494
"925"	7554
"926"	1012
"927"	115
"928"	2588
"929"	8522
"930"	7370
"931"	1742
"932"	9297
"933"	6597
"934"	728
"935"	1839
"936"	89
"937"	3650
"938"	6573
"939"	6630
"940"	5207
"941"	9259
"942"	9131
"943"	2499
"944"	1928
"945"	8985
"946"	9550
"947"	1046
"948"	2990
"949"	2004
"950"	8056
"951"	6013
"952"	6596
"953"	969
"954"	5628
"955"	5734
"956"	8940
"957"	7105
"958"	4996
"959"	4093
"960"	9066
"961"	4820
"962"	8368
"963"	8279
"964"	2521
"965"	3752
"966"	6878
"967"	1830
"968"	2874
"969"	315
"970"	5298
"971"	9768
"972"	3708
"973"	6895
"974"	8128
"975"	5145
"976"	9899
"977"	5954
"978"	7709
"979"	9349
"980"	3506
"981"	5369
"982"	9498
"983"	4042
"984"	4132
"985"	1474
"986"	6745
"987"	7197
"988"	9338
"989"	1530
"990"	3058
"991"	8321
"992"	5669
"993"	3581
"994"	3974
"995"	8558
"996"	2161
"997"	1886
"998"	10033
"999"	3009
"1000"	7675
